LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SAU,FDISTOCK,INWARD,MLN_USD,A,2010,176377.8667,
SAU,FDISTOCK,INWARD,MLN_USD,A,2011,186758.1333,
SAU,FDISTOCK,INWARD,MLN_USD,A,2012,199032.1333,
SAU,FDISTOCK,INWARD,MLN_USD,A,2013,207896.96,
SAU,FDISTOCK,INWARD,MLN_USD,A,2014,215908.7467,
SAU,FDISTOCK,INWARD,MLN_USD,A,2015,224049.7733,
SAU,FDISTOCK,INWARD,MLN_USD,A,2016,231502.3067,
SAU,FDISTOCK,INWARD,MLN_USD,A,2017,227566.4197,
SAU,FDISTOCK,INWARD,MLN_USD,A,2018,231603.461,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2007,17047.46667,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2008,20444,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2009,22621.2,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2010,26528,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2011,29957.91867,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2012,34359.46667,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2013,39302.76,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2014,44698.75,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2015,63120.51167,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2016,73972.90017,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2017,84436.96016,
SAU,FDISTOCK,OUTWARD,MLN_USD,A,2018,105063.3276,
SAU,FDISTOCK,INWARD,PC_GDP,A,2007,17.67668469,
SAU,FDISTOCK,INWARD,PC_GDP,A,2008,21.72685334,
SAU,FDISTOCK,INWARD,PC_GDP,A,2009,34.51165806,
SAU,FDISTOCK,INWARD,PC_GDP,A,2010,33.39178892,
SAU,FDISTOCK,INWARD,PC_GDP,A,2011,27.82290081,
SAU,FDISTOCK,INWARD,PC_GDP,A,2012,27.04333536,
SAU,FDISTOCK,INWARD,PC_GDP,A,2013,27.84407252,
SAU,FDISTOCK,INWARD,PC_GDP,A,2014,28.5461309,
SAU,FDISTOCK,INWARD,PC_GDP,A,2015,34.24424283,
SAU,FDISTOCK,INWARD,PC_GDP,A,2016,35.89541447,
SAU,FDISTOCK,INWARD,PC_GDP,A,2017,33.04836094,
SAU,FDISTOCK,INWARD,PC_GDP,A,2018,29.59851429,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2007,4.101031392,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2008,3.933076143,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2009,5.27180394,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2010,5.022270612,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2011,4.463078446,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2012,4.668565645,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2013,5.263900442,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2014,5.909794708,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2015,9.647472957,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2016,11.4698119,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2017,12.26236779,
SAU,FDISTOCK,OUTWARD,PC_GDP,A,2018,13.42690817,
SVN,FDISTOCK,INWARD,MLN_USD,A,2005,7055.537832,
SVN,FDISTOCK,INWARD,MLN_USD,A,2006,8856.374081,
SVN,FDISTOCK,INWARD,MLN_USD,A,2007,10938.74842,
SVN,FDISTOCK,INWARD,MLN_USD,A,2008,11966.61236,
SVN,FDISTOCK,INWARD,MLN_USD,A,2009,11276.47313,
SVN,FDISTOCK,INWARD,MLN_USD,A,2010,10666.75575,
SVN,FDISTOCK,INWARD,MLN_USD,A,2011,11490.49036,
SVN,FDISTOCK,INWARD,MLN_USD,A,2012,12201.84697,
SVN,FDISTOCK,INWARD,MLN_USD,A,2013,12268.6526,
SVN,FDISTOCK,INWARD,MLN_USD,A,2014,12385.12687,
SVN,FDISTOCK,INWARD,MLN_USD,A,2015,12642.37779,
SVN,FDISTOCK,INWARD,MLN_USD,A,2016,13671.84147,
SVN,FDISTOCK,INWARD,MLN_USD,A,2017,16738.84864,
SVN,FDISTOCK,INWARD,MLN_USD,A,2018,17348.34326,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2005,3275.901309,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2006,4518.28147,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2007,7492.274356,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2008,8469.231106,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2009,8850.309754,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2010,8146.712988,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2011,7826.368224,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2012,7532.98153,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2013,7142.463109,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2014,6476.845939,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2015,5997.196516,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2016,6051.575841,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2017,7159.305589,
SVN,FDISTOCK,OUTWARD,MLN_USD,A,2018,6940.93428,
SVN,FDISTOCK,INWARD,PC_GDP,A,2005,19.41273145,
SVN,FDISTOCK,INWARD,PC_GDP,A,2006,22.37282958,
SVN,FDISTOCK,INWARD,PC_GDP,A,2007,22.735914,
SVN,FDISTOCK,INWARD,PC_GDP,A,2008,21.52582005,
SVN,FDISTOCK,INWARD,PC_GDP,A,2009,22.44440512,
SVN,FDISTOCK,INWARD,PC_GDP,A,2010,22.21611324,
SVN,FDISTOCK,INWARD,PC_GDP,A,2011,22.40263431,
SVN,FDISTOCK,INWARD,PC_GDP,A,2012,26.3238617,
SVN,FDISTOCK,INWARD,PC_GDP,A,2013,25.4979136,
SVN,FDISTOCK,INWARD,PC_GDP,A,2014,24.82506748,
SVN,FDISTOCK,INWARD,PC_GDP,A,2015,29.331302,
SVN,FDISTOCK,INWARD,PC_GDP,A,2016,30.62606173,
SVN,FDISTOCK,INWARD,PC_GDP,A,2017,34.54450056,
SVN,FDISTOCK,INWARD,PC_GDP,A,2018,31.98706245,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2005,9.013372741,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2006,11.41400989,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2007,15.57250418,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2008,15.23464948,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2009,17.61543128,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2010,16.96751126,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2011,15.25881488,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2012,16.25140559,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2013,14.8441653,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2014,12.98235692,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2015,13.91396343,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2016,13.55603308,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2017,14.77488931,
SVN,FDISTOCK,OUTWARD,PC_GDP,A,2018,12.7977695,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2005,96693.28063,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2006,106928.9813,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2007,131831.1307,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2008,83648.79097,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2009,138750.813,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2010,179564.3585,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2011,159390.512,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2012,163508.9164,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2013,152123.4711,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2014,138904.4124,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2015,126755.3554,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2016,135453.0308,
ZAF,FDISTOCK,INWARD,MLN_USD,A,2017,156103.2023,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2005,31037.62846,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2006,41102.15208,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2007,55213.65639,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2008,49438.36647,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2009,70189.7019,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2010,83248.38651,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2011,97050.55938,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2012,111779.1606,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2013,128681.3983,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2014,146022.7096,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2015,154683.4352,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2016,175635.4269,
ZAF,FDISTOCK,OUTWARD,MLN_USD,A,2017,276450.1824,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2005,37.51122336,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2006,39.36473241,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2007,44.02927379,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2008,29.16939801,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2009,46.88519025,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2010,47.83939571,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2011,38.27665825,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2012,41.25581307,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2013,41.49068244,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2014,39.61480811,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2015,39.933562,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2016,45.70850163,
ZAF,FDISTOCK,INWARD,PC_GDP,A,2017,44.72785258,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2005,12.04074788,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2006,15.13130676,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2007,18.44038795,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2008,17.23978759,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2009,23.71775311,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2010,22.17896991,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2011,23.30609927,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2012,28.20360049,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2013,35.09701029,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2014,41.64490905,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2015,48.73214649,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2016,59.26801453,
ZAF,FDISTOCK,OUTWARD,PC_GDP,A,2017,79.21056599,
WLD,FDISTOCK,INWARD,MLN_USD,A,2005,11445497.81,
WLD,FDISTOCK,INWARD,MLN_USD,A,2006,14258436.24,
WLD,FDISTOCK,INWARD,MLN_USD,A,2007,17994195.11,
WLD,FDISTOCK,INWARD,MLN_USD,A,2008,15282312.8,
WLD,FDISTOCK,INWARD,MLN_USD,A,2009,18103134.89,
WLD,FDISTOCK,INWARD,MLN_USD,A,2010,20237301.97,
WLD,FDISTOCK,INWARD,MLN_USD,A,2011,21054974.42,
WLD,FDISTOCK,INWARD,MLN_USD,A,2012,23280256.6,
WLD,FDISTOCK,INWARD,MLN_USD,A,2013,25440874.34,
WLD,FDISTOCK,INWARD,MLN_USD,A,2014,26484609.07,
WLD,FDISTOCK,INWARD,MLN_USD,A,2015,27316544.23,
WLD,FDISTOCK,INWARD,MLN_USD,A,2016,29053645.6,
WLD,FDISTOCK,INWARD,MLN_USD,A,2017,33409332.59,
WLD,FDISTOCK,INWARD,MLN_USD,A,2018,32812269.35,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2005,11762521.16,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2006,14839556.3,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2007,18458282.78,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2008,15348310.75,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2009,18301744.59,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2010,20024784.41,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2011,20360981.35,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2012,22159597.28,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2013,24380279.13,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2014,25115246.8,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2015,25844649.79,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2016,27251565.31,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2017,32037702.9,
WLD,FDISTOCK,OUTWARD,MLN_USD,A,2018,30102247.22,
EU,FDISTOCK,INWARD,MLN_USD,A,2005,4345385.527,
EU,FDISTOCK,INWARD,MLN_USD,A,2006,5540473.848,
EU,FDISTOCK,INWARD,MLN_USD,A,2007,7069723.413,
EU,FDISTOCK,INWARD,MLN_USD,A,2008,6212092.701,
EU,FDISTOCK,INWARD,MLN_USD,A,2009,6759274.272,
EU,FDISTOCK,INWARD,MLN_USD,A,2010,6764209.732,
EU,FDISTOCK,INWARD,MLN_USD,A,2011,6946788.153,
EU,FDISTOCK,INWARD,MLN_USD,A,2012,7570845.891,
EU,FDISTOCK,INWARD,MLN_USD,A,2013,8141934.319,
EU,FDISTOCK,INWARD,MLN_USD,A,2014,8153480.805,
EU,FDISTOCK,INWARD,MLN_USD,A,2015,8712659.531,
EU,FDISTOCK,INWARD,MLN_USD,A,2016,8628741.859,
EU,FDISTOCK,INWARD,MLN_USD,A,2017,10340670.43,
EU,FDISTOCK,INWARD,MLN_USD,A,2018,10228628.26,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2005,4998566.169,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2006,6309114.877,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2007,7903342.524,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2008,7480009.278,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2009,8195635.355,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2010,8490445.958,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2011,8685610.839,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2012,8858138.632,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2013,9457045.913,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2014,9665544.585,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2015,10190475.02,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2016,10325397.56,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2017,11920725.81,
EU,FDISTOCK,OUTWARD,MLN_USD,A,2018,11269742.5,
EU,FDISTOCK,INWARD,PC_GDP,A,2005,30.48094308,
EU,FDISTOCK,INWARD,PC_GDP,A,2006,36.47828758,
EU,FDISTOCK,INWARD,PC_GDP,A,2007,40.34782609,
EU,FDISTOCK,INWARD,PC_GDP,A,2008,33.00523019,
EU,FDISTOCK,INWARD,PC_GDP,A,2009,40.14510326,
EU,FDISTOCK,INWARD,PC_GDP,A,2010,40.42439646,
EU,FDISTOCK,INWARD,PC_GDP,A,2011,38.4399017,
EU,FDISTOCK,INWARD,PC_GDP,A,2012,44.44190164,
EU,FDISTOCK,INWARD,PC_GDP,A,2013,45.24526862,
EU,FDISTOCK,INWARD,PC_GDP,A,2014,43.79676094,
EU,FDISTOCK,INWARD,PC_GDP,A,2015,52.9775484,
EU,FDISTOCK,INWARD,PC_GDP,A,2016,52.14957414,
EU,FDISTOCK,INWARD,PC_GDP,A,2017,59.65460256,
EU,FDISTOCK,INWARD,PC_GDP,A,2018,54.60647942,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2005,35.06271421,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2006,41.53899344,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2007,45.1053982,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2008,39.74174886,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2009,48.67602857,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2010,50.74076161,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2011,48.06163936,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2012,51.99848623,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2013,52.5534309,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2014,51.91887437,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2015,61.96344317,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2016,62.40366144,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2017,68.76983127,
EU,FDISTOCK,OUTWARD,PC_GDP,A,2018,60.16456427,
G20,FDISTOCK,INWARD,MLN_USD,A,2005,7311620.707,
G20,FDISTOCK,INWARD,MLN_USD,A,2006,8939807.809,
G20,FDISTOCK,INWARD,MLN_USD,A,2007,10772886.3,
G20,FDISTOCK,INWARD,MLN_USD,A,2008,8659214.113,
G20,FDISTOCK,INWARD,MLN_USD,A,2009,10803768.2,
G20,FDISTOCK,INWARD,MLN_USD,A,2010,12322432.24,
G20,FDISTOCK,INWARD,MLN_USD,A,2011,12785891.52,
G20,FDISTOCK,INWARD,MLN_USD,A,2012,13905841.9,
G20,FDISTOCK,INWARD,MLN_USD,A,2013,15408778.05,
G20,FDISTOCK,INWARD,MLN_USD,A,2014,15945163.03,
G20,FDISTOCK,INWARD,MLN_USD,A,2015,15815868.61,
G20,FDISTOCK,INWARD,MLN_USD,A,2016,17146814.52,
G20,FDISTOCK,INWARD,MLN_USD,A,2017,19547222.61,
G20,FDISTOCK,INWARD,MLN_USD,A,2018,18911408.55,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2005,8364695.477,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2006,10334887.19,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2007,12616766.22,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2008,9788879.509,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2009,12032967.08,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2010,13150483.63,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2011,13196386.27,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2012,14316880.38,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2013,16070584.04,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2014,16126047.53,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2015,15926421.42,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2016,16920269.64,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2017,20293833.41,
G20,FDISTOCK,OUTWARD,MLN_USD,A,2018,18931879.27,
G20,FDISTOCK,INWARD,PC_GDP,A,2005,19.57330196,
G20,FDISTOCK,INWARD,PC_GDP,A,2006,22.28572285,
G20,FDISTOCK,INWARD,PC_GDP,A,2007,24.12297398,
G20,FDISTOCK,INWARD,PC_GDP,A,2008,17.93695584,
G20,FDISTOCK,INWARD,PC_GDP,A,2009,23.36793011,
G20,FDISTOCK,INWARD,PC_GDP,A,2010,24.20348998,
G20,FDISTOCK,INWARD,PC_GDP,A,2011,22.68842463,
G20,FDISTOCK,INWARD,PC_GDP,A,2012,24.0685856,
G20,FDISTOCK,INWARD,PC_GDP,A,2013,26.04753626,
G20,FDISTOCK,INWARD,PC_GDP,A,2014,26.22023242,
G20,FDISTOCK,INWARD,PC_GDP,A,2015,27.19944909,
G20,FDISTOCK,INWARD,PC_GDP,A,2016,28.93402746,
G20,FDISTOCK,INWARD,PC_GDP,A,2017,31.05970237,
G20,FDISTOCK,INWARD,PC_GDP,A,2018,28.43607303,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2005,22.39239656,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2006,25.76346568,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2007,28.25184585,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2008,20.27697863,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2009,26.0266167,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2010,25.82993297,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2011,23.41684309,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2012,24.78002147,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2013,27.16627622,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2014,26.51767897,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2015,27.38957304,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2016,28.55174912,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2017,32.24603506,
G20,FDISTOCK,OUTWARD,PC_GDP,A,2018,28.46685376,
OECD,FDISTOCK,INWARD,MLN_USD,A,2005,8894080.266,
OECD,FDISTOCK,INWARD,MLN_USD,A,2006,10849788.09,
OECD,FDISTOCK,INWARD,MLN_USD,A,2007,13166165.8,
OECD,FDISTOCK,INWARD,MLN_USD,A,2008,10546897.78,
OECD,FDISTOCK,INWARD,MLN_USD,A,2009,12227699.7,
OECD,FDISTOCK,INWARD,MLN_USD,A,2010,13126933.13,
OECD,FDISTOCK,INWARD,MLN_USD,A,2011,13344687.79,
OECD,FDISTOCK,INWARD,MLN_USD,A,2012,14721483.58,
OECD,FDISTOCK,INWARD,MLN_USD,A,2013,16280712.71,
OECD,FDISTOCK,INWARD,MLN_USD,A,2014,16933194.31,
OECD,FDISTOCK,INWARD,MLN_USD,A,2015,17638970.13,
OECD,FDISTOCK,INWARD,MLN_USD,A,2016,18718456.91,
OECD,FDISTOCK,INWARD,MLN_USD,A,2017,22014386.66,
OECD,FDISTOCK,INWARD,MLN_USD,A,2018,21275181.91,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2005,10548011.26,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2006,13084090.34,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2007,15956609.6,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2008,12968389.72,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2009,15559391.4,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2010,16850463.04,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2011,16881795.57,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2012,18150281.01,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2013,19992635.3,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2014,20226526.97,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2015,20556065.35,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2016,21429142.39,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2017,25005547.76,
OECD,FDISTOCK,OUTWARD,MLN_USD,A,2018,23208853.28,
OECD,FDISTOCK,INWARD,PC_GDP,A,2005,23.81296121,
OECD,FDISTOCK,INWARD,PC_GDP,A,2006,27.53940157,
OECD,FDISTOCK,INWARD,PC_GDP,A,2007,30.50970497,
OECD,FDISTOCK,INWARD,PC_GDP,A,2008,23.13686322,
OECD,FDISTOCK,INWARD,PC_GDP,A,2009,28.59710744,
OECD,FDISTOCK,INWARD,PC_GDP,A,2010,29.26128372,
OECD,FDISTOCK,INWARD,PC_GDP,A,2011,27.68611629,
OECD,FDISTOCK,INWARD,PC_GDP,A,2012,30.65659185,
OECD,FDISTOCK,INWARD,PC_GDP,A,2013,33.51744449,
OECD,FDISTOCK,INWARD,PC_GDP,A,2014,34.1206321,
OECD,FDISTOCK,INWARD,PC_GDP,A,2015,37.70585068,
OECD,FDISTOCK,INWARD,PC_GDP,A,2016,39.08518035,
OECD,FDISTOCK,INWARD,PC_GDP,A,2017,44.09261492,
OECD,FDISTOCK,INWARD,PC_GDP,A,2018,40.34862727,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2005,28.24118689,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2006,33.21060421,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2007,36.97594719,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2008,28.44892075,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2009,36.38898553,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2010,37.56141475,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2011,35.02452533,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2012,37.79685343,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2013,41.15925734,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2014,40.75674517,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2015,43.94156377,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2016,44.74524258,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2017,50.08361149,
OECD,FDISTOCK,OUTWARD,PC_GDP,A,2018,44.01585727,
LVA,FDISTOCK,INWARD,MLN_USD,A,2005,4907.396485,
LVA,FDISTOCK,INWARD,MLN_USD,A,2006,7509.548268,
LVA,FDISTOCK,INWARD,MLN_USD,A,2007,10992.19785,
LVA,FDISTOCK,INWARD,MLN_USD,A,2008,11309.67293,
LVA,FDISTOCK,INWARD,MLN_USD,A,2009,11519.9539,
LVA,FDISTOCK,INWARD,MLN_USD,A,2010,10868.51951,
LVA,FDISTOCK,INWARD,MLN_USD,A,2011,12062.36253,
LVA,FDISTOCK,INWARD,MLN_USD,A,2012,13488.12665,
LVA,FDISTOCK,INWARD,MLN_USD,A,2013,15905.39236,
LVA,FDISTOCK,INWARD,MLN_USD,A,2014,15117.1543,
LVA,FDISTOCK,INWARD,MLN_USD,A,2015,14729.45019,
LVA,FDISTOCK,INWARD,MLN_USD,A,2016,14316.43301,
LVA,FDISTOCK,INWARD,MLN_USD,A,2017,17542.57616,
LVA,FDISTOCK,INWARD,MLN_USD,A,2018,17406.68651,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2005,279.5800401,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2006,478.0719083,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2007,939.2021198,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2008,1031.31524,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2009,891.802334,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2010,893.9070016,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2011,864.2773968,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2012,1113.456464,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2013,1599.779341,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2014,1493.26211,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2015,1553.620033,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2016,1634.868768,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2017,1930.918686,
LVA,FDISTOCK,OUTWARD,MLN_USD,A,2018,2007.098695,
LVA,FDISTOCK,INWARD,PC_GDP,A,2005,28.99992604,
LVA,FDISTOCK,INWARD,PC_GDP,A,2006,35.01395639,
